,Common Name,Animalia_Link,Kingdom,Phylum,Class,Order,Family,Genus,SPECIES,Continents,Countries,Biome,Ref,Introduced Countries,Regions,Lifestyle,Seasonal behavior,Subfamily,Subclass,Infraclass,Superorder,Subcontinents,Group name,Suborder,Oceans,Islands,Tribe,Seas
0,jamaican-mango,https://animalia.bio/jamaican-mango/,Animalia,Chordata,Aves,Apodiformes,Trochilidae,Anthracothorax,Anthracothorax mango,North America,Jamaica,"Anthropogenic biome,Forest,Shrubland","https://en.wikipedia.org/wiki/Jamaican_mango,https://www.iucnredlist.org/species/22687133/93141859,https://xeno-canto.org/426031",,,"Terrestrial, ,Oviparous",Partially migrant,,,,,,,,,,,
0,jamaican-oriole,https://animalia.bio/jamaican-oriole/,Animalia,Chordata,Aves,Passeriformes,Icteridae,Icterus,Icterus leucopteryx,"South America,",North America,"Agricultural,Anthropogenic biome,Forest,Rainforest,Shrubland,Suburban,Urban wildlife,Mountains,Montane forest","https://en.wikipedia.org/wiki/Jamaican_oriole,https://www.iucnredlist.org/species/22724090/94848298,https://xeno-canto.org/426033",,"Jamaica,","Arboreal, ,Zoochory, ,Island endemic, ,Pollinator, ,Terrestrial, ,Territorial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,jamaican-owl,https://animalia.bio/jamaican-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Pseudoscops,Pseudoscops grammicus,North America,Jamaica,"Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Jamaican_owl,https://www.iucnredlist.org/species/22689501/93232472,https://xeno-canto.org/699020",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,jamaican-petrel,https://animalia.bio/jamaican-petrel/,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Pterodroma,Pterodroma caribbaea,,,"Forest,Neritic zone,Oceanic pelagic zone,Marine","https://en.wikipedia.org/wiki/Jamaican_petrel,https://www.iucnredlist.org/species/22698097/132625182",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Soaring, ,Seabird",Migrating,,,,,,,,,,,
0,jamaican-pewee,https://animalia.bio/jamaican-pewee/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Contopus,Contopus pallidus,North America,Jamaica,Forest,"https://en.wikipedia.org/wiki/Jamaican_pewee,https://www.iucnredlist.org/species/22724415/94865971",,,,,,,,,,,,,,,
0,jamaican-poorwill,https://animalia.bio/jamaican-poorwill/,Animalia,Chordata,Aves,Caprimulgiformes,Caprimulgidae,Siphonorhis,Siphonorhis americana,,,"Forest,Shrubland","https://en.wikipedia.org/wiki/Jamaican_poorwill,https://www.iucnredlist.org/species/22689738/178420953",,,,,,,,,,,,,,,
0,jamaican-spindalis,https://animalia.bio/jamaican-spindalis/,Animalia,Chordata,Aves,Passeriformes,Spindalidae,Spindalis,Spindalis nigricephala,North America,Jamaica,"Forest,Shrubland","https://en.wikipedia.org/wiki/Jamaican_spindalis,https://www.iucnredlist.org/species/22729092/95005617",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,jamaican-tody,https://animalia.bio/jamaican-tody/,Animalia,Chordata,Aves,Coraciiformes,Todidae,Todus,Todus todus,North America,Jamaica,"Anthropogenic biome,Forest,Agricultural,Rainforest,Intertidal zone,Mountains,Montane forest","https://en.wikipedia.org/wiki/Jamaican_tody,https://www.iucnredlist.org/species/22683018/92973417,https://xeno-canto.org/438065",,,"Terrestrial, ,Oviparous, ,Burrowing, ,Territorial",Not a migrant,,Neornithes,Neognathae,Neoaves,,,,,,,
0,jamaican-vireo,https://animalia.bio/jamaican-vireo/,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,Vireo modestus,North America,Jamaica,"Anthropogenic biome,Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Jamaican_vireo,https://www.iucnredlist.org/species/22705216/130373389,https://xeno-canto.org/438066",,,,,,,,,,,,,,,
0,jamaican-woodpecker,https://animalia.bio/jamaican-woodpecker/,Animalia,Chordata,Aves,Piciformes,Picidae,Melanerpes,Melanerpes radiolatus,North America,Jamaica,"Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Jamaican_woodpecker,https://www.iucnredlist.org/species/22680837/92881484,https://xeno-canto.org/426037",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,jambandu-indigobird,https://animalia.bio/jambandu-indigobird/,Animalia,Chordata,Aves,Passeriformes,Viduidae,Vidua,Vidua raricola,Africa,"Cameroon,","Freshwater,Anthropogenic biome,Grassland,Wetlands,Savanna,Shrubland","https://en.wikipedia.org/wiki/Jambandu_indigobird,https://www.iucnredlist.org/species/22719940/132133937",,,,,,,,,,,,,,,
0,jambu-fruit-dove,https://animalia.bio/jambu-fruit-dove/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus jambu,Asia,"Brunei,","Tropical moist forests,Mangrove,Forest,Woodland,Wetlands,Swamp","https://en.wikipedia.org/wiki/Jambu_fruit_dove,http://www.iucnredlist.org/details/22691341/0",,,"Altricial, ,Terrestrial, ,Oviparous, ,Territorial","Not a migrant, ,Migrating",,,,,Southeast Asia,"dole, dule, flight",,,,,
0,james-flamingo,https://animalia.bio/james-flamingo/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,jamesons-antpecker,https://animalia.bio/jamesons-antpecker/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Parmoptila,Parmoptila jamesoni,Africa,"DR Congo,","Freshwater,Anthropogenic biome,Forest,Wetlands","https://en.wikipedia.org/wiki/Jameson's_antpecker,https://www.iucnredlist.org/species/22734135/95075675",,,,,,,,,,,,,,,
0,jamesons-firefinch,https://animalia.bio/jamesons-firefinch/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lagonosticta,Lagonosticta rhodopareia,Africa,"South Africa,","Savanna,Shrubland","https://en.wikipedia.org/wiki/Jameson's_firefinch,https://www.iucnredlist.org/species/103812687/94629339,https://xeno-canto.org/585252",,"Angola,","Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,jamesons-snipe,https://animalia.bio/jamesons-snipe/,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Gallinago,Gallinago jamesoni,South America,"Ecuador,","Freshwater,Forest,Wetlands,Grassland,Marsh","https://en.wikipedia.org/wiki/Jameson's_snipe,https://www.iucnredlist.org/species/22693124/93385155,https://xeno-canto.org/238309",,,,,,,,,,,,,,,
0,jamesons-wattleeye,https://animalia.bio/jamesons-wattleeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,jamess-flamingo,https://animalia.bio/jamess-flamingo/,Animalia,Chordata,Aves,Phoenicopteriformes,Phoenicopteridae,Phoenicoparrus,Phoenicoparrus jamesi,South America,"Argentina,","Lakes,Wetlands,Brackish water,Freshwater,Marsh,Rivers,Marine,Temporary pools,Anthropogenic biome","https://en.wikipedia.org/wiki/James%27s_flamingo,http://www.iucnredlist.org/details/22697398/0,https://xeno-canto.org/272896",,,"Semiaquatic, ,Wading birds, ,Shorebirds, ,Soaring birds, ,Altricial, ,Terrestrial, ,Congregatory, ,Oviparous, ,Precocial",Migrating,,,,,,"colony, flamboyance, stand, regiment",,,,,
0,jandaya-parakeet,https://animalia.bio/jandaya-parakeet/,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Aratinga,Aratinga jandaya,South America,Brazil,"Anthropogenic biome,Forest,Woodland","https://en.wikipedia.org/wiki/Jandaya_parakeet,https://www.iucnredlist.org/species/22685707/93083946,https://xeno-canto.org/704852",,,"Terrestrial, ,Oviparous, ,Arboreal",Not a migrant,,,,,,,,,,,
0,jankowskis-bunting,https://animalia.bio/jankowskis-bunting/,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza jankowskii,Asia,"China,","Grassland,Shrubland","https://en.wikipedia.org/wiki/Jankowski's_bunting,https://www.iucnredlist.org/species/22720905/132004685,https://xeno-canto.org/324700",,,,,,,,,,,,,,,
0,japanese-accentor,https://animalia.bio/japanese-accentor/,Animalia,Chordata,Aves,Passeriformes,Prunellidae,Prunella,Prunella rubida,Asia,"Japan,","Anthropogenic biome,Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Japanese_accentor,https://www.iucnredlist.org/species/22718656/94590770,https://xeno-canto.org/396988",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-bush-warbler,https://animalia.bio/japanese-bush-warbler/,Animalia,Chordata,Aves,Passeriformes,Scotocercidae,Horornis,Horornis diphone,Asia,"China,","Forest,Grassland,Shrubland,Mountains","https://en.wikipedia.org/wiki/Japanese_bush_warbler,https://www.iucnredlist.org/species/22714380/111072668,https://xeno-canto.org/707574","Japan,",,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-cormorant,https://animalia.bio/japanese-cormorant/,Animalia,Chordata,Aves,Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax capillatus,Asia,"China,","Intertidal zone,Neritic zone,Coastal,Marine","https://en.wikipedia.org/wiki/Japanese_cormorant,https://www.iucnredlist.org/species/22696799/132594150",,,"Terrestrial, ,Congregatory, ,Oviparous",Migrating,,Neornithes,Neognathae,Neoaves,,,,,,,
0,japanese-green-woodpecker,https://animalia.bio/japanese-green-woodpecker/,Animalia,Chordata,Aves,Piciformes,Picidae,Picus,Picus awokera,Asia,Japan,"Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Japanese_green_woodpecker,https://www.iucnredlist.org/species/22681459/92908107,https://xeno-canto.org/671662",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,japanese-grosbeak,https://animalia.bio/japanese-grosbeak/,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Eophona,Eophona personata,Asia,"China,","Anthropogenic biome,Forest,Agricultural","https://en.wikipedia.org/wiki/Japanese_grosbeak,https://www.iucnredlist.org/species/22720687/132003504,https://xeno-canto.org/563681",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-leaf-warbler,https://animalia.bio/japanese-leaf-warbler/,Animalia,Chordata,Aves,Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus xanthodryas,Asia,"Japan,","Freshwater,Anthropogenic biome,Forest,Shrubland,Wetlands","https://en.wikipedia.org/wiki/Japanese_leaf_warbler,https://www.iucnredlist.org/species/22735629/113113489,https://xeno-canto.org/604345",,,,,,,,,,,,,,,
0,japanese-murrelet,https://animalia.bio/japanese-murrelet/,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Synthliboramphus,Synthliboramphus wumizusume,Asia,"Japan,","Neritic zone,Oceanic pelagic zone,Coastal,Marine,Rocky areas","https://en.wikipedia.org/wiki/Japanese_murrelet,https://www.iucnredlist.org/species/22694899/132580332",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Burrowing",Not a migrant,,,,,,,,,,,
0,japanese-night-heron,https://animalia.bio/japanese-night-heron/,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Gorsachius,Gorsachius goisagi,Asia,"China,","Freshwater,Anthropogenic biome,Forest,Wetlands,Agricultural,Mountains,Swamp","https://en.wikipedia.org/wiki/Japanese_night_heron,https://www.iucnredlist.org/species/22697237/154698841,https://xeno-canto.org/661525",,,"Terrestrial, ,Oviparous, ,Precocial, ,Altricial, ,Soaring",Migrating,,Neornithes,Neognathae,Neoaves,,,,,,,
0,japanese-paradise-flycatcher,https://animalia.bio/japanese-paradise-flycatcher/,Animalia,Chordata,Aves,Passeriformes,Monarchidae,Terpsiphone,Terpsiphone atrocaudata,Asia,"China,","Anthropogenic biome,Forest,Rocky areas","https://en.wikipedia.org/wiki/Japanese_paradise_flycatcher,https://www.iucnredlist.org/species/22707151/94108789,https://xeno-canto.org/560515",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-pygmy-woodpecker,https://animalia.bio/japanese-pygmy-woodpecker/,Animalia,Chordata,Aves,Piciformes,Picidae,Picoides,Yungipicus kizuki,Asia,"China,","Anthropogenic biome,Forest,Agricultural","https://en.wikipedia.org/wiki/Japanese_pygmy_woodpecker,https://www.iucnredlist.org/species/22681072/92891790,https://xeno-canto.org/659637",,,"Terrestrial, ,Oviparous, ,Altricial",Not a migrant,,,,,,,,,,,
0,japanese-quail,https://animalia.bio/japanese-quail/,Animalia,Chordata,Aves,Galliformes,Phasianidae,Coturnix,Coturnix japonica,Asia,Southeast Asia,"Temperate grasslands,Grassland,Anthropogenic biome,Mountains","https://en.wikipedia.org/wiki/Japanese_quail,https://www.iucnredlist.org/species/22678949/95209097,https://xeno-canto.org/605106","China,","Japan,","Terrestrial, ,Precocial, ,Oviparous",Migrating,,,,,"East Asia,","covey, bevy, drift",,,,,
0,japanese-reed-bunting,https://animalia.bio/japanese-reed-bunting/,Animalia,Chordata,Aves,Passeriformes,Emberizidae,Emberiza,Emberiza yessoensis,Asia,"China,","Freshwater,Grassland,Intertidal zone,Wetlands,Marine,Swamp","https://en.wikipedia.org/wiki/Japanese_reed_bunting,https://www.iucnredlist.org/species/22721016/181093139,https://xeno-canto.org/657455",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-robin,https://animalia.bio/japanese-robin/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Larvivora,Larvivora akahige,Asia,"China,","Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Japanese_robin,https://www.iucnredlist.org/species/103767606/111165066,https://xeno-canto.org/631100",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-scops-owl,https://animalia.bio/japanese-scops-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Otus,Otus semitorques,Asia,"China,","Freshwater,Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Japanese_scops_owl,https://www.iucnredlist.org/species/61859151/95233778,https://xeno-canto.org/578812",,,"Terrestrial, ,Oviparous, ,Altricial",Partially migrant,,,,,,,,,,,
0,japanese-sparrowhawk,https://animalia.bio/japanese-sparrowhawk/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,Accipiter gularis,Asia,"China,","Freshwater,Anthropogenic biome,Forest,Shrubland,Wetlands","https://en.wikipedia.org/wiki/Japanese_sparrowhawk,https://www.iucnredlist.org/species/22695585/93517362",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Altricial, ,Soaring",Migrating,,,,,,,,,,,
0,japanese-thrush,https://animalia.bio/japanese-thrush/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus cardis,Asia,"China,","Freshwater,Anthropogenic biome,Forest,Wetlands,Agricultural,Woodland","https://en.wikipedia.org/wiki/Japanese_thrush,https://www.iucnredlist.org/species/22708762/132075430,https://xeno-canto.org/645191",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-tit,https://animalia.bio/japanese-tit/,Animalia,Chordata,Aves,Passeriformes,Paridae,Parus,Parus minor,,Japan,,"https://en.wikipedia.org/wiki/Japanese_tit,https://xeno-canto.org/702126",,,Oviparous,,,,,,,,,,,,
0,japanese-wagtail,https://animalia.bio/japanese-wagtail/,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Motacilla,Motacilla grandis,Asia,"Japan,","Freshwater,Anthropogenic biome,Wetlands,Urban wildlife,Agricultural","https://en.wikipedia.org/wiki/Japanese_wagtail,https://www.iucnredlist.org/species/22718360/132117451,https://xeno-canto.org/620436",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-waxwing,https://animalia.bio/japanese-waxwing/,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla japonica,Asia,"China,","Anthropogenic biome,Forest,Agricultural,Woodland,Mountains","https://en.wikipedia.org/wiki/Japanese_waxwing,https://www.iucnredlist.org/species/22708150/131946490,https://xeno-canto.org/402762",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,japanese-wood-pigeon,https://animalia.bio/japanese-wood-pigeon/,Animalia,Chordata,Aves,Columbiformes,Columbidae,Columba,Columba janthina,Asia,"Japan,","Forest,Rocky areas","https://en.wikipedia.org/wiki/Japanese_wood_pigeon,https://www.iucnredlist.org/species/22690206/93265097,https://xeno-canto.org/659638",,,"Terrestrial, ,Oviparous",Migrating,,,,,,,,,,,
0,java-sparrow,https://animalia.bio/java-sparrow/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura oryzivora,Asia,Indonesia,"Anthropogenic biome,Grassland,Savanna,Shrubland","https://en.wikipedia.org/wiki/Java_sparrow,https://www.iucnredlist.org/species/22719912/131809903,https://xeno-canto.org/207427","Puerto Rico,",,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-banded-pitta,https://animalia.bio/javan-banded-pitta/,Animalia,Chordata,Aves,Passeriformes,Pittidae,Hydrornis,Hydrornis guajanus,Asia,Indonesia,"Anthropogenic biome,Forest","https://en.wikipedia.org/wiki/Javan_banded_pitta,https://www.iucnredlist.org/species/22736518/95136596,https://xeno-canto.org/468866",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-blue-flycatcher,https://animalia.bio/javan-blue-flycatcher/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cyornis,Cyornis banyumas,Asia,"China,","Anthropogenic biome,Forest,Shrubland","https://en.wikipedia.org/wiki/Javan_blue_flycatcher,https://www.iucnredlist.org/species/22735899/152682790,https://xeno-canto.org/474259",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-bush-warbler,https://animalia.bio/javan-bush-warbler/,Animalia,Chordata,Aves,Passeriformes,Locustellidae,Locustella,Locustella montis,Asia,Indonesia,"Forest,Shrubland,Mountains","https://en.wikipedia.org/wiki/Javan_bush_warbler,https://www.iucnredlist.org/species/103785896/112878188,https://xeno-canto.org/468870",,,,,,,,,,,,,,,
0,javan-cochoa,https://animalia.bio/javan-cochoa/,Animalia,Chordata,Aves,Passeriformes,Turdidae,Cochoa,Cochoa azurea,Asia,Indonesia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Javan_cochoa,https://www.iucnredlist.org/species/22710153/180780968",,Jawa,,,,,,,,,,,,,
0,javan-cuckooshrike,https://animalia.bio/javan-cuckooshrike/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,javan-flameback,https://animalia.bio/javan-flameback/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,javan-frogmouth,https://animalia.bio/javan-frogmouth/,Animalia,Chordata,Aves,Caprimulgiformes,Podargidae,Batrachostomus,Batrachostomus javensis,Asia,"Brunei,","Anthropogenic biome,Forest,Shrubland,Agricultural,Urban wildlife","https://en.wikipedia.org/wiki/Javan_frogmouth,https://www.iucnredlist.org/species/22727987/94967251,https://xeno-canto.org/490236",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-fulvetta,https://animalia.bio/javan-fulvetta/,Animalia,Chordata,Aves,Passeriformes,Leiotrichidae,Alcippe,Alcippe pyrrhoptera,Asia,Indonesia,"Forest,Mountains","https://en.wikipedia.org/wiki/Javan_fulvetta,https://www.iucnredlist.org/species/22716636/111108515,https://xeno-canto.org/669133",,,,,,,,,,,,,,,
0,javan-green-magpie,https://animalia.bio/javan-green-magpie/,Animalia,Chordata,Aves,Passeriformes,Corvidae,Cissa,Cissa thalassina,Asia,Indonesia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Javan_green_magpie,https://www.iucnredlist.org/species/22724821/134213647,https://xeno-canto.org/71617",,Jawa,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-hawkeagle,https://animalia.bio/javan-hawkeagle/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,javan-kingfisher,https://animalia.bio/javan-kingfisher/,Animalia,Chordata,Aves,Coraciiformes,Alcedinidae,Halcyon,Halcyon cyanoventris,Asia,Indonesia,"Freshwater,Anthropogenic biome,Forest,Shrubland,Wetlands,Agricultural,Urban wildlife,Woodland,Mountains,Marsh","https://en.wikipedia.org/wiki/Javan_kingfisher,https://www.iucnredlist.org/species/22683252/92980601",,,"Terrestrial, ,Oviparous, ,Burrowing, ,Territorial",Not a migrant,,Neornithes,Neognathae,Neoaves,,,Alcedini,,,,
0,javan-lapwing,https://animalia.bio/javan-lapwing/,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus macropterus,,,"Freshwater,Anthropogenic biome,Grassland,Wetlands,Marsh","https://en.wikipedia.org/wiki/Javan_lapwing,https://www.iucnredlist.org/species/22693962/156373575",,,,,,,,,,,,,,,
0,javan-munia,https://animalia.bio/javan-munia/,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Lonchura,Lonchura leucogastroides,Asia,Indonesia,"Anthropogenic biome,Grassland,Shrubland","https://en.wikipedia.org/wiki/Javan_munia,https://www.iucnredlist.org/species/22719809/94645559,https://xeno-canto.org/377634","Malaysia,",,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-myna,https://animalia.bio/javan-myna/,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Acridotheres,Acridotheres javanicus,Asia,Indonesia,"Freshwater,Anthropogenic biome,Grassland,Wetlands","https://en.wikipedia.org/wiki/Javan_myna,https://www.iucnredlist.org/species/103871334/176499647,https://xeno-canto.org/674772","Puerto Rico,","Indonesia,","Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-owlet,https://animalia.bio/javan-owlet/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Glaucidium,Glaucidium castanopterum,Asia,Indonesia,"Freshwater,Forest","https://en.wikipedia.org/wiki/Javan_owlet,https://www.iucnredlist.org/species/22689280/93225162,https://xeno-canto.org/578389",,,,,,,,,,,,,,,
0,javan-plover,https://animalia.bio/javan-plover/,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Charadrius,Charadrius javanicus,Asia,"Indonesia,","Anthropogenic biome,Intertidal zone,Marine","https://en.wikipedia.org/wiki/Javan_plover,https://www.iucnredlist.org/species/22693839/118306149,https://xeno-canto.org/410368",,Timor-Leste,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Wading bird",Not a migrant,,,,,,,,,,,
0,javan-pond-heron,https://animalia.bio/javan-pond-heron/,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardeola,Ardeola speciosa,Asia,"Cambodia,","Freshwater,Forest,Wetlands,Anthropogenic biome","https://en.wikipedia.org/wiki/Javan_pond_heron,https://www.iucnredlist.org/species/22697138/93601050",,,"Terrestrial, ,Congregatory, ,Oviparous, ,Precocial, ,Altricial, ,Soaring, ,Wading bird",Not a migrant,,Neornithes,Neognathae,Neoaves,,,,,,,
0,javan-scops-owl,https://animalia.bio/javan-scops-owl/,Animalia,Chordata,Aves,Strigiformes,Strigidae,Otus,Otus angelinae,Asia,Indonesia,Forest,"https://en.wikipedia.org/wiki/Javan_scops_owl,https://www.iucnredlist.org/species/22688591/93201974,https://xeno-canto.org/141909",,Jawa,,,,,,,,,,,,,
0,javan-sunbird,https://animalia.bio/javan-sunbird/,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Aethopyga,Aethopyga mystacalis,Asia,Indonesia,"Forest,Mountains","https://en.wikipedia.org/wiki/Javan_sunbird,https://www.iucnredlist.org/species/103804351/94566823",,,,,,,,,,,,,,,
0,javan-tesia,https://animalia.bio/javan-tesia/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,javan-trogon,https://animalia.bio/javan-trogon/,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Apalharpactes,Apalharpactes reinwardtii,Asia,Indonesia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Javan_trogon,https://www.iucnredlist.org/species/22682824/178034431,https://xeno-canto.org/490241",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-whistling-thrush,https://animalia.bio/javan-whistling-thrush/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Myophonus,Myophonus glaucinus,Asia,Indonesia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Javan_whistling_thrush,https://www.iucnredlist.org/species/22733656/95061303,https://xeno-canto.org/578379",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,javan-whiteeye,https://animalia.bio/javan-whiteeye/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,javan-woodcock,https://animalia.bio/javan-woodcock/,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax saturata,Asia,Indonesia,"Forest,Mountains,Montane forest","https://en.wikipedia.org/wiki/Javan_woodcock,https://www.iucnredlist.org/species/22693060/93381449,https://xeno-canto.org/386511",,"Sumatera,",,,,,,,,,,,,,
0,jelskis-black-tyrant,https://animalia.bio/jelskis-black-tyrant/,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Knipolegus,Knipolegus signatus,South America,"Ecuador,","Freshwater,Anthropogenic biome,Forest,Shrubland,Wetlands,Mountains,Montane forest","https://en.wikipedia.org/wiki/Jelski's_black_tyrant,https://www.iucnredlist.org/species/103683026/93765184",,,,,,,,,,,,,,,
0,jelskis-chattyrant,https://animalia.bio/jelskis-chattyrant/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,jerdons-babbler,https://animalia.bio/jerdons-babbler/,Animalia,Chordata,Aves,Passeriformes,Sylviidae,Chrysomma,Chrysomma altirostre,Asia,"India,","Freshwater,Grassland,Wetlands,Shrubland","https://en.wikipedia.org/wiki/Jerdon's_babbler,https://www.iucnredlist.org/species/22716326/111106627,https://xeno-canto.org/683645",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,jerdons-baza,https://animalia.bio/jerdons-baza/,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aviceda,Aviceda jerdoni,Asia,"China,","Anthropogenic biome,Forest,Grassland","https://en.wikipedia.org/wiki/Jerdon's_baza,https://www.iucnredlist.org/species/22694956/181759887,https://xeno-canto.org/617820",,,"Terrestrial, ,Oviparous, ,Altricial, ,Soaring",Not a migrant,,,,,,,,,,,
0,jerdons-bush-chat,https://animalia.bio/jerdons-bush-chat/,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Saxicola,Saxicola jerdoni,Asia,"China,","Anthropogenic biome,Grassland,Shrubland","https://en.wikipedia.org/wiki/Jerdon's_bush_chat,https://www.iucnredlist.org/species/22710214/94239294,https://xeno-canto.org/314162",,,,,,,,,,,,,,,
0,jerdons-bush-lark,https://animalia.bio/jerdons-bush-lark/,Animalia,Chordata,Aves,Passeriformes,Alaudidae,Mirafra,Mirafra affinis,Asia,"India,","Anthropogenic biome,Forest,Rocky areas,Shrubland","https://en.wikipedia.org/wiki/Jerdon's_bush_lark,https://www.iucnredlist.org/species/22732442/95047275,https://xeno-canto.org/647403",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
0,jerdons-courser,https://animalia.bio/jerdons-courser/,Animalia,Chordata,Aves,Charadriiformes,Glareolidae,Rhinoptilus,Rhinoptilus bitorquatus,Asia,India,"Shrubland,Forest","https://en.wikipedia.org/wiki/Jerdon's_courser,https://www.iucnredlist.org/species/22694103/117189206,https://xeno-canto.org/294415",,,,,,,,,,,,,,,
0,jerdons-leafbird,https://animalia.bio/jerdons-leafbird/,Animalia,Chordata,Aves,Passeriformes,Chloropseidae,Chloropsis,Chloropsis jerdoni,Asia,"India,","Freshwater,Anthropogenic biome,Forest,Wetlands,Woodland","https://en.wikipedia.org/wiki/Jerdon's_leafbird,https://www.iucnredlist.org/species/22732257/95045111,https://xeno-canto.org/454351",,,"Terrestrial, ,Oviparous",Not a migrant,,,,,,,,,,,
